TC	WORD	EXP_COUNT	ACT_COUNT	MATCH
TC5	drill	2	2	True
TC5	drinks	3	3	True
TC5	drivers	1	1	True
TC5	drops	2	2	True
TC5	drove	2	2	True
TC5	drum	1	1	True
TC5	drunk	1	1	True
TC5	du	1	1	True
TC5	duck	1	1	True
TC5	dude	3	3	True
TC5	duke	1	1	True
TC5	duration	1	1	True
TC5	duties	1	1	True
TC5	dx	1	1	True
TC5	dynamic	1	1	True
TC5	dynamics	1	1	True
TC5	ea	2	2	True
TC5	eagle	2	2	True
TC5	earl	2	2	True
TC5	earliest	2	2	True
TC5	earned	1	1	True
TC5	earnings	1	1	True
TC5	ears	1	1	True
TC5	eau	3	3	True
TC5	ebook	2	2	True
TC5	ec	1	1	True
TC5	ecological	2	2	True
TC5	economies	1	1	True
TC5	economy	1	1	True
TC5	eddie	1	1	True
TC5	editions	1	1	True
TC5	editorials	1	1	True
TC5	editors	1	1	True
TC5	edmonton	2	2	True
TC5	edt	1	1	True
TC5	educational	1	1	True
TC5	effective	1	1	True
TC5	efficiency	2	2	True
TC5	efficient	1	1	True
TC5	efforts	1	1	True
TC5	egypt	1	1	True
TC5	eh	1	1	True
TC5	el	2	2	True
TC5	elect	2	2	True
TC5	elected	1	1	True
TC5	election	1	1	True
TC5	electrical	1	1	True
TC5	elegant	1	1	True
TC5	elements	1	1	True
TC5	eligible	1	1	True
TC5	elizabeth	1	1	True
TC5	elvis	1	1	True
TC5	emails	1	1	True
TC5	embedded	1	1	True
TC5	emerald	1	1	True
TC5	emily	1	1	True
TC5	emirates	2	2	True
TC5	emotions	1	1	True
TC5	emperor	1	1	True
TC5	emphasis	2	2	True
TC5	employer	2	2	True
TC5	employers	4	4	True
TC5	employment	1	1	True
TC5	enable	1	1	True
TC5	enabled	1	1	True
TC5	enb	2	2	True
TC5	enclosure	1	1	True
TC5	encounter	1	1	True
TC5	encourages	1	1	True
TC5	encouraging	1	1	True
TC5	endless	1	1	True
TC5	engaged	1	1	True
TC5	engineering	2	2	True
TC5	england	2	2	True
TC5	enhancements	1	1	True
TC5	enlargement	1	1	True
TC5	ensure	1	1	True
TC5	enter	1	1	True
TC5	entering	1	1	True
TC5	enterprise	1	1	True
TC5	entity	1	1	True
TC5	entrepreneurs	2	2	True
TC5	entries	3	3	True
TC5	environmental	1	1	True
TC5	eos	1	1	True
TC5	ep	2	2	True
TC5	episode	1	1	True
TC5	episodes	1	1	True
TC5	equity	1	1	True
TC5	er	2	2	True
TC5	eric	1	1	True
TC5	ericsson	1	1	True
TC5	erik	1	1	True
TC5	erotic	1	1	True
TC5	erotica	1	1	True
TC5	escorts	1	1	True
TC5	essay	1	1	True
TC5	essence	2	2	True
TC5	essential	1	1	True
TC5	est	1	1	True
TC5	establishing	2	2	True
TC5	estimates	1	1	True
TC5	estimation	1	1	True
TC5	eternal	1	1	True
TC5	eugene	1	1	True
TC5	eur	1	1	True
TC5	euro	3	3	True
TC5	european	1	1	True
TC5	evaluating	1	1	True
TC5	evaluations	2	2	True
TC5	evans	2	2	True
TC5	evening	1	1	True
TC5	event	2	2	True
TC5	events	1	1	True
TC5	eventually	1	1	True
TC5	ever	1	1	True
TC5	everywhere	2	2	True
TC5	evolution	1	1	True
TC5	examinations	1	1	True
TC5	examining	1	1	True
TC5	excellence	3	3	True
TC5	exception	1	1	True
TC5	exceptional	1	1	True
TC5	exceptions	1	1	True
TC5	excerpt	2	2	True
TC5	excessive	1	1	True
TC5	exchange	1	1	True
TC5	exclusion	2	2	True
TC5	exclusively	2	2	True
TC5	exec	1	1	True
TC5	execute	1	1	True
TC5	execution	1	1	True
TC5	executive	1	1	True
TC5	exemption	1	1	True
TC5	exercises	1	1	True
TC5	exhibit	1	1	True
TC5	exhibitions	1	1	True
TC5	exit	1	1	True
TC5	expanding	2	2	True
TC5	expansion	1	1	True
TC5	expansys	1	1	True
TC5	expectations	1	1	True
TC5	expenditures	1	1	True
TC5	expenses	1	1	True
TC5	experiences	1	1	True
TC5	expired	1	1	True
TC5	explain	4	4	True
TC5	explicit	3	3	True
TC5	exploration	1	1	True
TC5	exploring	2	2	True
TC5	expo	1	1	True
TC5	expressions	1	1	True
TC5	ext	1	1	True
TC5	extends	1	1	True
TC5	extensive	1	1	True
TC5	extent	1	1	True
TC5	external	1	1	True
TC5	extraordinary	1	1	True
TC5	ez	1	1	True
TC5	fa	1	1	True
TC5	fabrics	1	1	True
TC5	face	1	1	True
TC5	faces	1	1	True
TC5	facial	1	1	True
TC5	factors	1	1	True
TC5	factory	1	1	True
TC5	facts	1	1	True
TC5	failure	1	1	True
TC5	fame	1	1	True
TC5	families	1	1	True
TC5	family	1	1	True
TC5	famous	1	1	True
TC5	fancy	2	2	True
TC5	fans	1	1	True
TC5	fantastic	1	1	True
TC5	faq	1	1	True
TC5	faqs	1	1	True
TC5	far	1	1	True
TC5	fares	1	1	True
TC5	farm	1	1	True
TC5	farmers	1	1	True
TC5	farms	1	1	True
TC5	fascinating	2	2	True
TC5	fast	1	1	True
TC5	faster	1	1	True
TC5	fatal	2	2	True
TC5	father	1	1	True
TC5	fathers	1	1	True
TC5	favorite	2	2	True
TC5	favorites	1	1	True
TC5	favour	1	1	True
TC5	fcc	1	1	True
TC5	fd	1	1	True
TC5	fear	1	1	True
TC5	featured	1	1	True
TC5	federal	2	2	True
TC5	federation	1	1	True
TC5	feedback	1	1	True
TC5	feeding	1	1	True
TC5	feel	1	1	True
TC5	fees	1	1	True
TC5	female	1	1	True
TC5	fence	1	1	True
TC5	ferry	1	1	True
TC5	festival	1	1	True
TC5	fetish	1	1	True
TC5	few	1	1	True
TC5	fibre	1	1	True
TC5	fiction	2	2	True
TC5	fifth	2	2	True
TC5	fifty	1	1	True
TC5	fight	1	1	True
TC5	fighter	2	2	True
TC5	figure	1	1	True
TC5	fiji	1	1	True
TC5	filed	3	3	True
TC5	filing	1	1	True
TC5	filme	1	1	True
TC5	filters	1	1	True
TC5	fin	1	1	True
TC5	finally	1	1	True
TC5	finals	1	1	True
TC5	finances	1	1	True
TC5	find	1	1	True
TC5	finder	1	1	True
TC5	findlaw	1	1	True
TC5	finger	1	1	True
TC5	finish	1	1	True
TC5	finished	1	1	True
TC5	finishing	2	2	True
TC5	finnish	2	2	True
TC5	firms	2	2	True
TC5	firmware	1	1	True
TC5	fiscal	1	1	True
TC5	fisher	1	1	True
TC5	fishing	1	1	True
TC5	fist	1	1	True
TC5	fit	1	1	True
TC5	fitting	1	1	True
TC5	fix	1	1	True
TC5	fixed	1	1	True
TC5	fixes	1	1	True
TC5	fixtures	1	1	True
TC5	flag	2	2	True
TC5	flash	1	1	True
TC5	flashers	1	1	True
TC5	flashing	1	1	True
TC5	flexible	1	1	True
TC5	flickr	1	1	True
TC5	flight	2	2	True
TC5	flip	1	1	True
TC5	floral	1	1	True
TC5	florida	1	1	True
TC5	florists	1	1	True
TC5	flower	1	1	True
TC5	flu	1	1	True
TC5	fly	2	2	True
TC5	focus	1	1	True
TC5	focused	1	1	True
TC5	focuses	1	1	True
TC5	focusing	1	1	True
TC5	fold	3	3	True
TC5	following	1	1	True
TC5	font	1	1	True
TC5	fonts	1	1	True
TC5	food	1	1	True
TC5	force	1	1	True
TC5	forecast	1	1	True
TC5	forecasts	1	1	True
TC5	forest	1	1	True
TC5	forests	1	1	True
TC5	forever	1	1	True
TC5	forget	1	1	True
TC5	forgotten	2	2	True
TC5	fork	1	1	True
TC5	formats	2	2	True
TC5	formatting	1	1	True
TC5	former	1	1	True
TC5	fort	2	2	True
TC5	fortune	1	1	True
TC5	forty	1	1	True
TC5	forums	2	2	True
TC5	forward	2	2	True
TC5	fossil	2	2	True
TC5	found	2	2	True
TC5	foundation	1	1	True
TC5	foundations	1	1	True
TC5	founded	3	3	True
TC5	fragrance	2	2	True
TC5	framed	1	1	True
TC5	framing	1	1	True
TC5	francisco	1	1	True
TC5	frank	2	2	True
TC5	frankfurt	1	1	True
TC5	franklin	1	1	True
TC5	fred	2	2	True
TC5	frederick	1	1	True
TC5	free	1	1	True
TC5	freight	1	1	True
TC5	frequent	1	1	True
TC5	frequently	2	2	True
TC5	fresh	1	1	True
TC5	fri	1	1	True
TC5	from	2	2	True
TC5	frontier	1	1	True
TC5	fruits	1	1	True
TC5	ftp	1	1	True
TC5	fully	2	2	True
TC5	fun	1	1	True
TC5	fundamental	1	1	True
TC5	funded	1	1	True
TC5	funky	1	1	True
TC5	fur	1	1	True
TC5	furnished	1	1	True
TC5	furthermore	1	1	True
TC5	future	1	1	True
TC5	futures	1	1	True
TC5	fw	1	1	True
TC5	fwd	2	2	True
TC5	fy	1	1	True
TC5	gage	1	1	True
TC5	gain	1	1	True
TC5	gale	1	1	True
TC5	gambling	1	1	True
TC5	game	3	3	True
TC5	gaming	2	2	True
TC5	gang	1	1	True
TC5	garage	1	1	True
TC5	gardening	1	1	True
TC5	garlic	2	2	True
TC5	garmin	1	1	True
TC5	gary	1	1	True
TC5	gate	2	2	True
TC5	gather	2	2	True
TC5	gay	1	1	True
TC5	gazette	2	2	True
TC5	gbp	2	2	True
TC5	gdp	1	1	True
TC5	gel	1	1	True
TC5	genealogy	1	1	True
TC5	generally	1	1	True
TC5	generators	1	1	True
TC5	generous	1	1	True
TC5	genes	1	1	True
TC5	genres	1	1	True
TC5	gentleman	1	1	True
TC5	gently	1	1	True
TC5	genuine	1	1	True
TC5	geo	2	2	True
TC5	george	1	1	True
TC5	german	1	1	True
TC5	get	1	1	True
TC5	getting	2	2	True
TC5	ghz	1	1	True
TC5	gifts	1	1	True
TC5	girl	2	2	True
TC5	girlfriend	1	1	True
TC5	girls	1	1	True
TC5	given	2	2	True
TC5	glad	1	1	True
TC5	glenn	1	1	True
TC5	global	1	1	True
TC5	glory	2	2	True
TC5	glossary	1	1	True
TC5	gm	1	1	True
TC5	goals	1	1	True
TC5	goes	1	1	True
TC5	gold	2	2	True
TC5	golf	2	2	True
TC5	gordon	1	1	True
TC5	gore	1	1	True
TC5	gospel	1	1	True
TC5	gossip	2	2	True
TC5	goto	1	1	True
TC5	gotta	1	1	True
TC5	gourmet	1	1	True
TC5	gov	1	1	True
TC5	government	1	1	True
TC5	govt	1	1	True
TC5	gps	4	4	True
TC5	grab	1	1	True
TC5	grace	1	1	True
TC5	grad	1	1	True
TC5	grade	1	1	True
TC5	grammar	1	1	True
TC5	grants	1	1	True
TC5	graph	2	2	True
TC5	graphics	1	1	True
TC5	gravity	1	1	True
TC5	gray	1	1	True
TC5	greater	1	1	True
TC5	greece	2	2	True
TC5	green	1	1	True
TC5	greene	1	1	True
TC5	greg	1	1	True
TC5	gregory	1	1	True
TC5	grenada	1	1	True
TC5	grey	1	1	True
TC5	grid	1	1	True
TC5	grill	1	1	True
TC5	grip	1	1	True
TC5	grocery	2	2	True
TC5	gross	1	1	True
TC5	ground	3	3	True
TC5	grove	1	1	True
TC5	grown	2	2	True
TC5	gtk	3	3	True
TC5	guaranteed	1	1	True
TC5	guardian	1	1	True
TC5	guatemala	2	2	True
TC5	guest	1	1	True
TC5	guided	3	3	True
TC5	guild	2	2	True
TC5	guinea	2	2	True
TC5	guitar	1	1	True
TC5	guitars	2	2	True
TC5	guru	1	1	True
TC5	guy	1	1	True
TC5	guys	1	1	True
TC5	habitat	1	1	True
TC5	habits	3	3	True
TC5	hacker	1	1	True
TC5	hair	1	1	True
TC5	haiti	1	1	True
TC5	half	3	3	True
TC5	halfcom	2	2	True
TC5	halifax	1	1	True
TC5	hall	1	1	True
TC5	halo	2	2	True
TC5	hamilton	1	1	True
TC5	hammer	1	1	True
TC5	hampshire	1	1	True
TC5	hampton	1	1	True
TC5	handjob	1	1	True
TC5	handle	1	1	True
TC5	handled	2	2	True
TC5	handles	1	1	True
TC5	handmade	2	2	True
TC5	hands	1	1	True
TC5	hanging	1	1	True
TC5	happened	1	1	True
TC5	happening	1	1	True
TC5	happens	2	2	True
TC5	happy	2	2	True
TC5	harassment	1	1	True
TC5	hardcover	1	1	True
TC5	harm	2	2	True
TC5	harmful	1	1	True
TC5	harmony	1	1	True
TC5	harold	1	1	True
TC5	harper	1	1	True
TC5	harris	3	3	True
TC5	harrison	2	2	True
TC5	harry	1	1	True
TC5	hartford	2	2	True
TC5	harvey	1	1	True
TC5	hat	2	2	True
TC5	hats	1	1	True
TC5	have	1	1	True
TC5	hawaiian	1	1	True
TC5	hawk	1	1	True
TC5	hay	1	1	True
TC5	hayes	1	1	True
TC5	hazard	2	2	True
TC5	hazards	2	2	True
TC5	hc	1	1	True
TC5	hd	1	1	True
TC5	he	1	1	True
TC5	headline	1	1	True
TC5	headset	2	2	True
TC5	hear	1	1	True
TC5	hearings	1	1	True
TC5	heart	1	1	True
TC5	heated	1	1	True
TC5	heather	1	1	True
TC5	heating	2	2	True
TC5	heavily	2	2	True
TC5	helena	1	1	True
TC5	helicopter	1	1	True
TC5	help	1	1	True
TC5	helped	1	1	True
TC5	helpful	2	2	True
TC5	helping	2	2	True
TC5	helps	1	1	True
TC5	henderson	1	1	True
TC5	hentai	2	2	True
TC5	her	1	1	True
TC5	herald	1	1	True
TC5	herbal	1	1	True
TC5	hero	2	2	True
TC5	hey	1	1	True
TC5	hh	1	1	True
TC5	hide	1	1	True
TC5	hierarchy	1	1	True
TC5	high	1	1	True
TC5	highway	1	1	True
TC5	highways	1	1	True
TC5	hiking	1	1	True
TC5	hill	2	2	True
TC5	hills	1	1	True
TC5	hilton	3	3	True
TC5	hints	1	1	True
TC5	hiring	1	1	True
TC5	hispanic	1	1	True
TC5	hist	1	1	True
TC5	historic	1	1	True
TC5	history	1	1	True
TC5	hl	3	3	True
TC5	hockey	1	1	True
TC5	hold	2	2	True
TC5	holdem	1	1	True
TC5	holder	1	1	True
TC5	holds	2	2	True
TC5	holes	1	1	True
TC5	holiday	1	1	True
TC5	holidays	1	1	True
TC5	hollow	2	2	True
TC5	hollywood	1	1	True
TC5	holmes	1	1	True
TC5	holy	1	1	True
TC5	home	1	1	True
TC5	homepage	1	1	True
TC5	homes	1	1	True
TC5	hometown	1	1	True
TC5	honor	1	1	True
TC5	honors	2	2	True
TC5	hook	1	1	True
TC5	hop	1	1	True
TC5	hope	1	1	True
TC5	hoped	2	2	True
TC5	hopefully	1	1	True
TC5	hopes	2	2	True
TC5	hoping	2	2	True
TC5	horizon	2	2	True
TC5	horizontal	2	2	True
TC5	hormone	1	1	True
TC5	horn	2	2	True
TC5	horrible	1	1	True
TC5	horse	1	1	True
TC5	hose	1	1	True
TC5	hospitality	1	1	True
TC5	host	1	1	True
TC5	hosting	1	1	True
TC5	hosts	1	1	True
TC5	hot	1	1	True
TC5	hotels	2	2	True
TC5	hotelscom	2	2	True
TC5	hotmail	2	2	True
TC5	hottest	1	1	True
TC5	hour	1	1	True
TC5	hours	1	1	True
TC5	house	1	1	True
TC5	housewares	1	1	True
TC5	housing	1	1	True
TC5	houston	2	2	True
TC5	howard	1	1	True
TC5	howto	1	1	True
TC5	hq	1	1	True
TC5	hrs	1	1	True
TC5	ht	1	1	True
TC5	html	1	1	True
TC5	http	2	2	True
TC5	humans	1	1	True
TC5	hundreds	1	1	True
TC5	hung	1	1	True
TC5	hurt	1	1	True
TC5	hybrid	1	1	True
TC5	hydrocodone	1	1	True
TC5	hydrogen	1	1	True
TC5	hygiene	1	1	True
TC5	hypothetical	1	1	True
TC5	hyundai	1	1	True
TC5	hz	1	1	True
TC5	ia	1	1	True
TC5	ibm	1	1	True
TC5	ice	1	1	True
TC5	ict	2	2	True
TC5	idea	1	1	True
TC5	identical	2	2	True
TC5	identified	1	1	True
TC5	identify	1	1	True
TC5	idol	2	2	True
TC5	ie	1	1	True
TC5	ieee	1	1	True
TC5	ignore	1	1	True
TC5	iii	1	1	True
TC5	illinois	1	1	True
TC5	illustrated	1	1	True
TC5	illustration	1	1	True
TC5	ima	1	1	True
TC5	imagination	1	1	True
TC5	imagine	1	1	True
TC5	immediate	1	1	True
TC5	immediately	1	1	True
TC5	impact	2	2	True
TC5	implementation	1	1	True
TC5	import	1	1	True
TC5	imports	1	1	True
TC5	imposed	1	1	True
TC5	impression	1	1	True
TC5	improve	1	1	True
TC5	improved	2	2	True
TC5	improvement	2	2	True
TC5	improving	1	1	True
TC5	inc	1	1	True
TC5	incentives	1	1	True
TC5	inch	1	1	True
TC5	inches	2	2	True
TC5	incidence	1	1	True
TC5	incident	2	2	True
TC5	include	1	1	True
TC5	includes	1	1	True
TC5	including	1	1	True
TC5	inclusion	3	3	True
TC5	inclusive	1	1	True
TC5	income	1	1	True
TC5	incoming	1	1	True
TC5	incorporated	1	1	True
TC5	incorrect	1	1	True
TC5	increase	1	1	True
TC5	increasing	2	2	True
TC5	ind	1	1	True
TC5	independence	1	1	True
TC5	index	1	1	True
TC5	indexed	2	2	True
TC5	indexes	1	1	True
TC5	india	1	1	True
TC5	indianapolis	1	1	True
TC5	indians	1	1	True
TC5	indicates	1	1	True
TC5	indicating	1	1	True
TC5	indices	1	1	True
TC5	indigenous	1	1	True
TC5	individual	1	1	True
TC5	indonesian	1	1	True
TC5	induction	1	1	True
TC5	industry	1	1	True
TC5	inexpensive	1	1	True
TC5	inf	3	3	True
TC5	infant	1	1	True
TC5	infected	1	1	True
TC5	infection	1	1	True
TC5	infections	1	1	True
TC5	infectious	1	1	True
TC5	infinite	1	1	True
TC5	inflation	1	1	True
TC5	influence	1	1	True
TC5	informal	1	1	True
TC5	informational	1	1	True
TC5	informative	1	1	True
TC5	ing	1	1	True
TC5	initiative	1	1	True
TC5	injured	1	1	True
TC5	injury	3	3	True
TC5	ink	1	1	True
TC5	inkjet	2	2	True
TC5	inline	1	1	True
TC5	inn	1	1	True
TC5	inns	1	1	True
TC5	input	1	1	True
TC5	inquire	2	2	True
TC5	ins	1	1	True
TC5	insects	1	1	True
TC5	insider	1	1	True
TC5	inspections	1	1	True
TC5	inspiration	2	2	True
TC5	install	1	1	True
TC5	installation	1	1	True
TC5	installations	1	1	True
TC5	installed	2	2	True
TC5	instance	1	1	True
TC5	instant	1	1	True
TC5	instead	1	1	True
TC5	institute	2	2	True
TC5	institutes	1	1	True
TC5	institution	2	2	True
TC5	institutions	2	2	True
TC5	instructional	1	1	True
TC5	instructions	2	2	True
TC5	instructor	1	1	True
TC5	instrument	1	1	True
TC5	instrumentation	1	1	True
TC5	instruments	2	2	True
TC5	intake	1	1	True
TC5	integer	1	1	True
TC5	integrate	1	1	True
TC5	integrating	1	1	True
TC5	integrity	1	1	True
TC5	intel	1	1	True
TC5	intellectual	1	1	True
TC5	intelligent	1	1	True
TC5	intended	2	2	True
TC5	intense	1	1	True
TC5	intent	2	2	True
TC5	interact	1	1	True
TC5	interactions	1	1	True
TC5	interests	1	1	True
TC5	internet	1	1	True
TC5	intersection	1	1	True
TC5	intl	2	2	True
TC5	into	2	2	True
TC5	intro	1	1	True
TC5	introduce	1	1	True
TC5	introduces	2	2	True
TC5	introduction	2	2	True
TC5	introductory	1	1	True
TC5	invalid	1	1	True
TC5	invasion	1	1	True
TC5	invention	2	2	True
TC5	inventory	2	2	True
TC5	investigated	1	1	True
TC5	investigation	1	1	True
TC5	investigations	1	1	True
TC5	investigator	1	1	True
TC5	invision	2	2	True
TC5	invite	1	1	True
TC5	invoice	2	2	True
TC5	involve	1	1	True
TC5	involved	1	1	True
TC5	involvement	1	1	True
TC5	io	1	1	True
TC5	ion	1	1	True
TC5	ip	1	1	True
TC5	ipod	1	1	True
TC5	ira	1	1	True
TC5	iraq	3	3	True
TC5	iraqi	1	1	True
TC5	ireland	1	1	True
TC5	irish	1	1	True
TC5	iron	1	1	True
TC5	isa	1	1	True
TC5	isaac	2	2	True
TC5	isbn	1	1	True
TC5	islam	1	1	True
TC5	islands	1	1	True
TC5	isle	1	1	True
TC5	iso	1	1	True
TC5	isp	1	1	True
TC5	israel	1	1	True
TC5	issn	2	2	True
TC5	istanbul	1	1	True
TC5	italy	3	3	True
TC5	its	1	1	True
TC5	j	1	1	True
TC5	ja	1	1	True
TC5	jack	2	2	True
TC5	jackie	2	2	True
TC5	james	1	1	True
TC5	jamie	1	1	True
TC5	jane	2	2	True
TC5	jar	2	2	True
TC5	je	2	2	True
TC5	jean	1	1	True
TC5	jeans	1	1	True
TC5	jeep	1	1	True
TC5	jeffrey	1	1	True
TC5	jesse	1	1	True
TC5	jets	1	1	True
TC5	jewel	1	1	True
TC5	jewellery	1	1	True
TC5	jewelry	2	2	True
TC5	jewish	3	3	True
TC5	jm	1	1	True
TC5	joe	1	1	True
TC5	johns	1	1	True
TC5	johnson	1	1	True
TC5	join	3	3	True
TC5	joining	1	1	True
TC5	joint	1	1	True
TC5	jonathan	2	2	True
TC5	jones	1	1	True
TC5	jordan	2	2	True
TC5	josh	1	1	True
TC5	joshua	1	1	True
TC5	journalism	1	1	True
TC5	joy	1	1	True
TC5	joyce	1	1	True
TC5	jp	2	2	True
TC5	jpeg	1	1	True
TC5	jpg	1	1	True
TC5	judges	1	1	True
TC5	judgment	1	1	True
TC5	juice	1	1	True
TC5	julia	2	2	True
TC5	july	1	1	True
TC5	jump	3	3	True
TC5	jumping	1	1	True
TC5	junction	1	1	True
TC5	june	2	2	True
TC5	junk	1	1	True
TC5	jurisdiction	1	1	True
TC5	jury	1	1	True
TC5	justice	2	2	True
TC5	k	2	2	True
TC5	ka	1	1	True
TC5	karen	2	2	True
TC5	karma	1	1	True
TC5	katie	1	1	True
TC5	kay	3	3	True
TC5	kazakhstan	1	1	True
TC5	keep	3	3	True
TC5	keeping	4	4	True
TC5	keeps	1	1	True
TC5	keith	2	2	True
TC5	kelly	1	1	True
TC5	keno	2	2	True
TC5	kentucky	2	2	True
TC5	kenya	1	1	True
TC5	kernel	1	1	True
TC5	kerry	1	1	True
TC5	kevin	2	2	True
TC5	key	3	3	True
TC5	keyboards	2	2	True
TC5	keywords	1	1	True
TC5	kg	5	5	True
TC5	kick	1	1	True
TC5	kids	1	1	True
TC5	kijiji	1	1	True
TC5	kill	1	1	True
TC5	killer	2	2	True
TC5	killing	1	1	True
TC5	kills	2	2	True
TC5	kind	2	2	True
TC5	kingston	2	2	True
TC5	kiss	1	1	True
TC5	kit	2	2	True
TC5	kits	1	1	True
TC5	knee	1	1	True
TC5	knight	2	2	True
TC5	knights	1	1	True
TC5	knit	2	2	True
TC5	knives	1	1	True
TC5	knowledge	2	2	True
TC5	knowledgestorm	1	1	True
TC5	ko	1	1	True
TC5	ks	1	1	True
TC5	kurt	3	3	True
TC5	kw	1	1	True
TC5	l	1	1	True
TC5	labour	1	1	True
TC5	labs	1	1	True
TC5	laden	1	1	True
TC5	lafayette	1	1	True
TC5	lakes	1	1	True
TC5	lambda	1	1	True
TC5	lamp	1	1	True
TC5	lancaster	1	1	True
TC5	lance	1	1	True
TC5	landscape	2	2	True
TC5	lane	3	3	True
TC5	language	1	1	True
TC5	lap	1	1	True
TC5	laptops	1	1	True
TC5	largely	1	1	True
TC5	larger	1	1	True
TC5	largest	1	1	True
TC5	last	1	1	True
TC5	late	3	3	True
TC5	later	1	1	True
TC5	latest	1	1	True
TC5	latex	1	1	True
TC5	latin	1	1	True
TC5	latinas	2	2	True
TC5	latino	1	1	True
TC5	latvia	1	1	True
TC5	lauderdale	1	1	True
TC5	laughing	1	1	True
TC5	launched	1	1	True
TC5	launches	1	1	True
TC5	laundry	3	3	True
TC5	laura	1	1	True
TC5	lauren	1	1	True
TC5	law	1	1	True
TC5	lawrence	1	1	True
TC5	layers	1	1	True
TC5	layout	2	2	True
TC5	lazy	1	1	True
TC5	lbs	2	2	True
TC5	lc	1	1	True
TC5	leader	1	1	True
TC5	leading	1	1	True
TC5	lean	1	1	True
TC5	leasing	2	2	True
TC5	leather	1	1	True
TC5	lebanon	1	1	True
TC5	leeds	1	1	True
TC5	left	1	1	True
TC5	legal	2	2	True
TC5	legend	1	1	True
TC5	legendary	2	2	True
TC5	legends	1	1	True
TC5	legislation	1	1	True
TC5	legislature	1	1	True
TC5	legitimate	2	2	True
TC5	legs	2	2	True
TC5	len	2	2	True
TC5	lender	1	1	True
TC5	lending	1	1	True
TC5	length	2	2	True
TC5	lens	1	1	True
TC5	lenses	1	1	True
TC5	leon	3	3	True
TC5	leonard	3	3	True
TC5	lesbians	1	1	True
TC5	leslie	1	1	True
TC5	lessons	1	1	True
TC5	let	1	1	True
TC5	letter	1	1	True
TC5	letters	1	1	True
TC5	letting	1	1	True
TC5	levels	1	1	True
TC5	levitra	1	1	True
TC5	lexus	1	1	True
TC5	lf	2	2	True
TC5	lg	3	3	True
TC5	liabilities	1	1	True
TC5	liability	1	1	True
TC5	liberal	3	3	True
TC5	liberty	1	1	True
TC5	librarian	2	2	True
TC5	libraries	1	1	True
TC5	library	1	1	True
TC5	licence	1	1	True
TC5	licensed	1	1	True
TC5	licenses	1	1	True
TC5	lie	1	1	True
TC5	liechtenstein	1	1	True
TC5	lifestyle	1	1	True
TC5	lighting	1	1	True
TC5	lights	2	2	True
TC5	like	1	1	True
TC5	likelihood	1	1	True
TC5	likely	2	2	True
TC5	likes	1	1	True
TC5	lime	1	1	True
TC5	limit	1	1	True
TC5	limited	1	1	True
TC5	limousines	1	1	True
TC5	lincoln	1	1	True
TC5	line	2	2	True
TC5	lined	1	1	True
TC5	linked	2	2	True
TC5	linking	1	1	True
TC5	linux	1	1	True
TC5	lion	1	1	True
TC5	lip	1	1	True
TC5	lips	1	1	True
TC5	liquid	1	1	True
TC5	lisa	1	1	True
TC5	list	1	1	True
TC5	listings	3	3	True
TC5	listprice	1	1	True
TC5	lists	2	2	True
TC5	lite	1	1	True
TC5	literacy	1	1	True
TC5	literary	3	3	True
TC5	literature	1	1	True
TC5	lithuania	1	1	True
TC5	litigation	1	1	True
TC5	live	1	1	True
TC5	livecam	1	1	True
TC5	lived	1	1	True
TC5	liverpool	1	1	True
TC5	lives	1	1	True
TC5	livesex	2	2	True
TC5	livestock	1	1	True
TC5	living	1	1	True
TC5	liz	1	1	True
TC5	lloyd	1	1	True
TC5	lm	1	1	True
TC5	ln	1	1	True
TC5	lo	2	2	True
TC5	load	2	2	True
TC5	loaded	2	2	True
TC5	loads	1	1	True
TC5	loans	1	1	True
TC5	lobby	1	1	True
TC5	local	1	1	True
TC5	locale	1	1	True
TC5	locally	3	3	True
TC5	located	2	2	True
TC5	location	1	1	True
TC5	locations	1	1	True
TC5	locked	1	1	True
TC5	locks	1	1	True
TC5	log	2	2	True
TC5	logged	2	2	True
TC5	logistics	1	1	True
TC5	lolita	2	2	True
TC5	lone	1	1	True
TC5	longer	1	1	True
TC5	longitude	1	1	True
TC5	looking	1	1	True
TC5	looks	1	1	True
TC5	looksmart	1	1	True
TC5	lookup	1	1	True
TC5	loop	2	2	True
TC5	loops	1	1	True
TC5	loose	1	1	True
TC5	los	1	1	True
TC5	losing	1	1	True
TC5	losses	1	1	True
TC5	lou	1	1	True
TC5	loud	4	4	True
TC5	louis	1	1	True
TC5	louise	1	1	True
TC5	lounge	2	2	True
TC5	lover	2	2	True
TC5	lovers	2	2	True
TC5	low	1	1	True
TC5	lower	1	1	True
TC5	lowest	2	2	True
TC5	lows	2	2	True
TC5	lp	1	1	True
TC5	ls	1	1	True
TC5	ltd	1	1	True
TC5	lucia	1	1	True
TC5	lucy	1	1	True
TC5	luggage	1	1	True
TC5	luis	2	2	True
TC5	lung	1	1	True
TC5	luther	1	1	True
TC5	lycos	2	2	True
TC5	lynn	1	1	True
TC5	lyric	2	2	True
TC5	macro	1	1	True
TC5	mad	1	1	True
TC5	madagascar	1	1	True
TC5	made	1	1	True
TC5	madrid	1	1	True
TC5	mae	1	1	True
TC5	magical	1	1	True
TC5	magnitude	1	1	True
TC5	mail	2	2	True
TC5	mailed	1	1	True
TC5	main	2	2	True
TC5	mainly	1	1	True
